query,product_id,product_text,esci_label
iphone charger,B010J6I08I,Fingerprint Battery Charger Prank PearlAndroidApps Looks like a real electric battery charger. Best image qualities with optimized device compatibility top fingerprint scanner prank battery charger. Professional looking and works with all HD devices Best animations and graphics.,I
iphone charger,B00RPXQJJG,"PlayTo Receiver Dayglows Inc. Chromecast like support for Fire TV Make your Fire TV more powerful than Apple TV, Chromecast & Roku",I
iphone charger,B00NU8N3ZS,Doorbell Ape Apps Turn your device into a doorbell Realistic looking image and ringing sound Drive your friends and pets crazy!,I
iphone charger,B00IRVDUQK,RAV FileHub HooToo.com Inc File management Browser photos and videos Change network settings Supports Android platform 2.2 and above. Locate files through search function,I
iphone charger,B00DTXA578,"AIMPIRE POWER BANK, Black (B00DTXA578_SML) AIMPIRE Jackery Portable Power Station, Power Outdoors Portable Travel Charger and Fast Phone Charger: Ultra compact Bar 6000mAh battery pack fits perfectly in your hand and pocket, perfect companion for your travelling; huge capacity it can charge iPhone 8 for 2.4 times or Samsung Galaxy S8 for 1.6 times Emergency LED Flashlight: Built-in flashlight to light your life, perfect for a dark night in times of emergency, use aluminum shell instead of plastic which more safety and it is smoothly like a chocolate to hold in your hand UL certified Safety: featuring UL certified battery cells, with professional management system, Jackery ensures comprehensive protection for you and your devices What's Included: Jackery Bar 6000mAh Portable Charger, Micro USB Charging Cable for the power bank, User Guide, Thank You Card.",S
iphone charger,B075M4ZH17,"mophie 4116_WRLS-CHGPAD-AC-BLK-NA - Wireless Charge Pad - Apple Optimized - 7.5W Qi Wireless Technology for Apple iPhone 11, 11 Pro, 11 Pro Max, XR, XS Max, X/ XS, 8 and 8 Plus - Black Mophie Latest Qi wireless technology; Through a collaboration with Apple, mophie has developed the most convenient mobile device-charging platform available today. It’s engineered to comply with Qi wireless charging standards. Apple optimized: Mophie’s wireless charging pad is a product partnership with Apple to be optimized for the Apple iPhone X, iPhone 8, and iPhone 8 Plus. Compatibility-AirPods Models-AirPods Pro, AirPods with wireless charging case (2nd generation), wireless charging case for AirPods Up to 7.5W fast charge: The mophie wireless charger was developed to charge your iPhone 50% faster than standard wireless chargers, with up to a 7.5w fast charge capability. The charge pad was built to have a maximum 10W output and a minimum of 5W output. Charges on contact: Simply place your iPhone on the wireless charging base and charging will begin instantly. When the charging is complete, an LED light will illuminate. Non-slip rubberized coating: A durable, 360-degree non-slip TPU coating protects the iPhone from scratches and provides a stable surface for quickly placing and charging it.",E
iphone charger,B076BCHB82,"iOttie Easy One Touch 4 Air Vent Universal Car Mount Phone Holder, For iPhone, Samsung, Moto, Huawei, Nokia, LG, Smartphones iOttie EASY ONE TOUCH LOCK/RELEASE: The patented Easy One Touch mechanism allows you to quickly mount and remove your phone with one hand. AIR VENT MOUNTING: Newly designed spring loaded 1-click lock and release feature to provide a strong clamped hold to users vent blade while also minimizing vibrations to your device. ADJUSTABLE VIEWING: The rotating ball joint rotates 360° allowing you to view your phone in both landscape and portrait mode. UNIVERSAL MOUNTING: Holds all phone and case combinations from 2.3 inches to 3.5 inches in width. HASSLE FREE WARRANTY: iOttie offers a two year manufacturers warranty on all products.",I
iphone charger,B01F9RH0R4,"Amazon Basics Nylon Braided Lightning to USB A Cable, MFi Certified Apple iPhone Charger, Dark Gray, 6-Foot Amazon Basics IN THE BOX: 6-foot Lightning to USB A cable; dark gray MFI CERTIFIED: Ensures complete charge and sync compatibility for Apple devices EASY TO USE: Connects to iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into a wall charger or computer DEVICE COMPATIBILITY: iPhone X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+ RELIABLE CONNECTORS: Added layer of protection to Lightning and USB ends for improved durability and to reduce fraying; small connector head fits most cases",E
iphone charger,B079FDJMKY,"Oct17 Wooden Alarm Clock with Qi Wireless Charging Pad Compatible with iPhone Samsung Wood LED Digital Clock Sound Control Function, Time Date, Temperature Display for Bedroom Office Home - Black OCT17 MULTI-FUNCTION: Updated 2021 version for 7 levels of brightness adjustable display. Sound control function with acoustic sensor, displays time, date, month, year, temperature (°F), and alarm clock functions with LED lights that glows through the marble pattern finish. There are 2 USB output ports on the back (5V, 1A) that allows charging for Android or Apple system smart phones at the same time. QI WIRELESS CHARGING: Simply place your Qi Wireless Charging Compatible phone on top of the clock and it’d start charging automatically. Please note phones with a support ring on the back will not be fully charged, please remove support ring for charging. Please position phone in the middle vertically with back facing down, or charging might fail. SOUND CONTROL: This product has a sound control function, allowing the clock to go into standby mode after idled for 10 seconds. To activate or deactivate this feature, please refer to the user manual included in the box. ELEGANT & MODERN DESIGN: Designed for simplicity and elegance. Made with premium quality black MDF (medium density fiberboard) material, and adjustable LED backlight display, this wooden alarm clock can perfectly fit in any modern designed furniture, bedside table, living room, bedrooms, kitchen, etc. Portable and compact design, size approx. W15 x H7 x D7.1 cm. PACKAGE CONTENTS: Wooden Alarm Clock x 1, AC Adapter x 1, USB Charging Cable x 1, User Manual x 1. Add a touch of modern to your bedroom, living room or office with this sleek and elegant looking voice control eco-friendly alarm clock which can also be used as a Qi wireless charger that matches perfectly with any modern designed office or home furniture. Designed for simplicity, there are no buttons or plastic parts on the front and sides of the clock. It displays time, date and temperature clearly with bright and adjustable LED lights for a clean yet modern look. And for your convenience, it can also be used as a Qi wireless charger for compatible Samsung or iPhone models, simply place your phone on the top of the clock, and it’d start charging automatically. This clock is powered by USB cord(included).",E
iphone charger,B077C3FM4G,"PEN Throwing XMAS Arcade - Pierce Pineapple, Apple And Christmas Tree Toy: Addicting Time Killer JustForward Hyper Casual Games Addicting casual arcade action free game for android phone and tablet. This is awesome challenge free to play app with addictive gameplay and awsome gaming experience. Kill time and relieve stress anywhere anytime: play at work, at home, in office, at school, at the bus stop, in the waiting line, in the toilet. Best free game for road trips and flight. This amazing game will be enjoying for all, parents and grandparents, your child, children, teens, kids, grandkids, girls, boys, men, women and adults. No need wifi games: play offline games for free without Internet connection.",I
iphone charger,B07QZ3MM4W,"10ft iPhone Charger, 2 Pack Lightning Cable 10 Foot Nylon Braided USB Charging & Syncing Long iPhone Charger Cord 10 feet Compatible with iPhone Xs/XR/XS Max/X/7/7Plus/8/8Plus/6S/6SPlus… Cabepow 【What You Get】 : iPhone cable (including 10ft 2 Pack), our fan-favorite 18 months warranty and friendly customer service. 【Faster Charging & SYNC 】: High-quality Copper Wire and Nylon Braided reduced charging cable resistance enable cable to provide the fastest possible charge via any USB charger. Sync and charge at the same time at the fastest speeds on your windows PC or Mac. 【Perfect Compatible iPhone Cable】: Made for iPhone, iPad and iPod. Support iPhone X Case / 8 / 8 Plus / 7 / 7 Plus / 6s / 6s Plus /6 Plus / 6 / SE / 5s / 5c / 5, iPad Air / Air 2, iPad mini Case, iPad, iPad Pro 10.5-inch / iPad Pro 12.9-inch / iPad Pro 12.9-inch / iPad Pro 9.7-inch, iPod nano , iPod touch and iPod touch.Compatible with all iOS9 devices. The super slim iPhone connector head slots into virtually all case openings. Don't be denied your case of choice by a bulky cable 【Remarkable iPhone Charger for Outdoor】: Double shielding and tangle free design significantly enhance the interference protection to cope with any outdoor activities. The anodized connectors ensure superior functionality under heavy usage. 【Enhanced Connectors Design】: An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; cables have been tested to bend 95-degrees 10,000 times.",E
iphone charger,B07PYRKXKP,USB Cable TIMMY,E
iphone charger,B07PHSF8DP,"iPhone Charger, TAKAGI Lightning Cable 3PACK 6FT Nylon Braided USB Charging Cable High Speed Data Sync Transfer Cord Compatible with iPhone 13/12/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus/6S/6/SE/5S/iPad TAKAGI DURABLE MATERIAL: Phone cable With 8000+times bend lifespan and integrated molding process, the nylon braided jacket is super smooth and comfortable,more durable than standard Phone charger cord. PERFECT LENGTHS: Perfect 6feet extra long phone charger cable free up your charging time, no more being stuck to wall socket, ideal for using at home, in car and office. QUALITY COPPER WIRE: Connects to your Phone, Pad with Connector charges/syncs by connecting the USB connector into wall charger or computer. Enjoy charge times up faster than than most standard cables 2 N 1 FUNCTION: Great performance ensures your devices syncs and charge simultaneously with up to 480 mb/s . It syncs photos, music, videos, files with the ability to charge the device. also delivers up to 2.1A current to maximize the charging efficiency performance UNIVERSAL COMPATIBILITY: Work with iPhone 13 12 11, 13 12 11 Pro, 13 12 11 Pro Max,13 12 Mini, XS Max, XS, XR, X, 8 Plus, 8, 7 Plus, 7, 6S Plus, 6S, 6 Plus, 6, 5S, 5C, 5, iPad Pro, iPad Air, Air 2, iPad mini, mini 2, mini 4, iPad 4th gen ,iPod Touch 5th gen, iPod nano 7th gen and Beats Pill+ Perfect fit: The super slim connector head fits perfectly with your devices and slots into most cases. Incredible Build Quality: TAKAGI The braided cord fiber jacket makes these cables incredibly durable and tangle-free. with anti-resistant aluminum alloy connectors.100% compatibility ensures stable data transmit and fast charging without error messages. Premium Quality Wires of large diameters carry adequate and stable current, charging your devices at the maximum rate. Compact aluminum connector shell head adds to extend service life, getting away from the risk of crack or other kind of break. Product Warranty: 18-MONTH warranty & 30-DAY money back guarantee If you for any reason are not satisfaction by TAKAGI, please do not hesitate to contact us and We will do our best to solve your problem asap!",E
iphone charger,B07PHB491R,"iPhone Charger, YUNSONG 3Pack 6FT Nylon Braided Lightning Cable Fast Charging High Speed Data Sync USB Cord Compatible with iPhone 13 12 11 Pro Max XS XR X 8 7 6S 6 Plus SE 5S YUNSONG DURABLE DESIGN: Covered with braided-nylon jacket. Polished aluminum alloy housing not only pairs perfectly with your iPhone iPad, but also protects against physical stresses. PERFECT LENGTHS: Perfect 6FT extra long phone charger cable free up your charging time, no more being stuck to wall socket, ideal for using at home, in car and office. HIGH-SPEED CHARGING: Ensure a maximum charging speed up to 2.1A, charge faster than most standard cables and work better for speed. HIGH QUALITY: Tested to withstand 8000+ bend cycles, this cable is highly resistant to splitting and breakage. more durable than standard Phone charger cord. COMPATIBLE WITH:iPhone 13 /13 Pro / 13 Pro Max/ 13 Mini / 12 /12 Pro / 12 Pro Max/ 12 Mini / 11 / iPhone 11 Pro / iPhone 11 Pro Max / iPhone XS / XS Max / XR / X / 8 / 8 Plus / 7 / 7 Plus / iPhone 6S / 6S Plus / 6 / 6 Plus / SE / 5S / 5C / 5 / iPad Air / iPad Mini / iPad Pro / iPod. If you have any questions, don't hesitate to contact us. our service team will reply you with satisfied solution within 24hours. Features: Brand: YUNSONG Cover Material: Nylon Braided and Flame-retardant PVC Materials Current: 5V/ 1.5 - 2.1A (max) Package Contents: 3Pack A Cable You Can Count On: The tangle-free nylon braided cable is more durable, more flexible and sturdier than the standard cables. We bent the aluminum head of YUNSONG Cable over 8000 times and saw no damage or change in performance. Heat-resistant connectors ensure complete safety and reliability. Sync and fast Charge YUNSONG Cable Enjoy super-fast charging, sync and data transfer delivered . (Data transfer rates up to 480 Mbps) Small head works with most cases> This narrow Adapter is small enough to fit most cases but strong enough to withstand repeated unplugging and storage. Compatibility - iPhone 13/ Pro/ Pro Max /Mini - iPhone 12/ Pro/ Pro Max /Mini - iPhone 11/ Pro/ Pro Max - iPhone XS / MAX / XR - iPhone X / 8 / 8 Plus - iPhone 7 /iPhone 7 Plus - iPhone 6s / 6s Plus / 6 / 6 Plus - iPhone 5 / 5S / 5C / SE - iPad Pro, iPad Air, iPad Air 2 - iPad mini / iPad mini 2 / iPad mini 3 / iPad mini 4 - iPod Touch 5th Gen / iPod Nano 7th Gen",E
iphone charger,B07PH8XKDF,"Phone Charger (Pack of 5), BUYAOPA 3ft+6ft+10ft Long Charging Cable and Dual USB Wall Plug Charger Block Cube Stop-Microbe/Mildew Airway Pressure (CPAP) Cleaning Device Repel-pesticides BUYAOPA 【Broade Compatibility】Perfect Compatible with Phone 11 / 11 Pro Max, Phone XS/XR/X / 8 / 8 Plus / 7 / 7 Plus / 6S / 6S Plus / 6 / 6 Plus / 5S / 5C / 5, Pad mini / mini 2 / mini 3 / mini 4, Pad Pro / Air / Air 2, Pad (4th generation). 【Faster Charging /Sync】The Cable Made By Premium copper wire which can Charge faster, And support Data/Sync speed up to 480 Mb/s. 【Safe Charging】The USB Wall Charger Made by Water-Proof materials, strict quality control testing, Ensure Safe Charging. Against Overcharging, Overheating and Short Circuit Protection. 【3ft 6ft 10ft Length】The 3 feet Cable for ordinary use, The 6 feet 10 feet long Cable is perfect length for use at home/office, you can use and charging your phone with a comfortable distance 【Package and Service】What You Get: 2 * USB wall charger + 3-Foot, 6-Foot, 10-Foot Charging cable, 12-Month After Sale Support, Our customer service Team will help you solve question within 24-Hours.",E
iphone charger,B07NSNX856,"Lightning Cable,(3Pack 6Ft) iPhone Charger Cable 6 Foot,Cabepow 6 Feet Fast Charging USB Cord Compatible with for iPhone 12/11/Pro/X/Xs Max/XR/8 Plus /7 Plus/6s/ iPad and More-Black Cabepow ➤What You Get : iPhone cable (including 6ft 3Pack), our fan-favorite friendly customer service. ➤Superior Quality : iPhone connector, syncing and charging at the same time at the fastest speed on your iPhone devices for short length. The cables core and the multi strand premium copper core wires ensure superior data transfer with fast and stable charging. Our technology teams make thousands of tests to ensure 100% safety for your device. ➤Ultra Durable iPhone charger : Reinforced stress points with a 10000+ bend lifespan make iPhone cord many times more durable than anything else on the market. ➤Remarkable iPhone Charger for Outdoor : Double shielding and tangle free design significantly enhance the interference protection to cope with any outdoor activities. The anodized connectors ensure superior functionality under heavy usage. ➤Perfect Compatible iPhone Cable : Made for iPhone, iPad and iPod. Support iPhone X Case / 8 / 8 Plus / 7 / 7 Plus / 6s / 6s Plus /6 Plus / 6 / SE / 5s / 5c / 5, iPad Air / Air 2, iPad mini Case, iPad, iPad Pro 10.5-inch / iPad Pro 12.9-inch / iPad Pro 12.9-inch / iPad Pro 9.7-inch, iPod nano , iPod touch and iPod touch.Compatible with all iOS9 devices. The super slim iPhone connector head slots into virtually all case openings. Don't be denied your case of choice by a bulky cable iPhone Charger 3 Pack 6FT iPhone USB Cable Cord iPhone Cable Specifications 1.Color: Black 2.Length: 3*6FT Length long iPhone cord 3.Package: 3Pack 5.Rated voltage DC 5V, maximum operating current 2.4A Perfect Compatible iPhone Cable Made for iPhone, iPad and iPod Case. Support iPhone X Case/ 8 / 8 Plus / 7 / 7 Plus / 6s / 6s Plus /6 Plus / 6 / SE / 5s / 5c / 5, iPad Air / Air 2, iPad mini Case / mini 2 / mini 3 / mini 4, iPad Case, iPad Pro 10.5-inch / iPad Pro / iPad Pro / iPad Pro , iPod nano , iPod touch and iPod touch Case . Product Details: High Performance & Fast Charging; Durable & Flexible; Intensive Connector Plug Design. Reasons of choose iPhone charging wire ღ High Performance & Fast Charging iPhone USB cable with premium copper core wires inside, 100% compatibility to transmit data stably and fast charging without error message or getting heated-up. ღ Compact Connector Compact connector is hardly loose off from the adaptor to maintain current transferring. No need to take off the phone cases & accessories when charging due to slim iPhone connector. ღ Flexible and tangle free The PVC covering material is not only durable but also flexible. ღ Premium Support Friendly support without any other costs needed. We truly believe that the happiness of our customers is the reason for a successful business. If for whatever reason you're dissatisfied with your order, simply contact us and we'll do whatever we can to make things right.",E
iphone charger,B07MJFD9RK,"iPhone Charger Cable 3-Pack 6ft, OIITH [MFi Certified] iPhone Charging Cord 6 Foot, Extra Long 6 Feet iPhone Charger Cord, 2.4A iPhone Power Wire Compatible with iPhone12/11/XS/Max/XR/X/8/7/6/iPad OIITH [ MFi Certified iPhone/iPad Cable ] - Reliable 3 pack 6 feet iPhone charger cords. OIITH brand has passed Apple MFi certifaciton. ​Each process is strictly controlled so that each customer can spend less and save more. [ No Worried about Security ] - Upgraded intelligent chip Installed, safely enjoying the fast charge and data sync at same time. High-class iPhone connector and pre-eminent copper core wire maximizes signal quality and increases durability. [ Can only Charge Your Devices Nearby the Adapter? ] - Perfect extra long 6 Foot(1.8M) iPhone charger for outdoor, bedroom, car, living room, sofa, office, travel etc. OIITH 6 foot iPhone charging cable cord always allow you to confidently charge your iPhone, iPad and iPod anytime & anywhere. [ How Durable Is It? ] - Reinforced TPE coated ensure our iPhone charging cable more durable, say bye-bye to rupture. Flexible and lasts 10X longer than the standard iPhone cord in the market. Tangle-free design is a saver of cable lifespan, needn't worried about cables getting entangled. [ How's Compatibility? ] - Pre-eminent compatibility, Made for iPhone, iPad. After rigorous and repeated testing, our iPad Chagrer cables support iPhone 12 Mini/ 12 Pro Max/ 11 Pro Max / iPhone XS case / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad. Compatible with all iOS9 and up devices. OIITH [MFi certified] 3 Pack 6 Feet iPhone/iPad Charger Cords. ★Answers to some frequently asked questions Q1: Are these iPhone/ iPad cords MFi certified? A1: Yes! Our brand OIITH and these cables both are Apple MFi certified. Q2: Does this cable charge fast? A2: Yes, the maximum current that the cable can flow is 2.4A. To ensure the charging quality, please use 5V 2A power adapter to work with our cable. Q3: My device has a protective case. Do I need to take it off when charging? A3: No, its lengthened charging port suitable for most mobile phone cases in the market. Q4: When charging, will pop-up window prompt that the cable is not compatible with this device? A4: Excellent point! This is whether it has passed MFI certification. Our cable has almost no such problem. After studying the defective products, we found that in the process of using the cable, the accumulation of dust can also lead to this problem. Dust will affect the charging protocol between the charging port and the mobile phone, resulting in pop-up and abnormal charging. How to solve it? Please pull out the cable from the adapter and equipment, then use alcohol cloth or clean cotton cloth to wipe the two ends of the cable. After cleaning, plug it in after it is dry, and it can work normally. Details of OIITH iPhone Cable. 1. Color: Luxury black & rose red. 2. Package Included: 3*6 Ft MFi certified iPad/ iPhone charging cords. 3. Rated voltage DC 5V, maximum operating current 2.4A. Wide Compatibility OIITH iPhone Cable support iPhone 12 Mini/ 12 Pro Max/ 11 Pro Max iPhone XS/XS Max/XR/X/8 Plus/8/7 Plus/7/6s Plus/6s/6 Plus/6/5s/5c/5/iPad Pro/iPad Air/Air 2/iPad mini/mini 2/mini 4/iPad 4th gen and Beats Pill+ We believe that only 100% customer satisfaction can make our business brilliant! What we're looking for is your satisfactory shopping experience!",E
iphone charger,B07H93NYC5,"Yootech Wireless Charger,Qi-Certified 10W Max Fast Wireless Charging Pad Compatible with iPhone 11/11 Pro/11 Pro Max/XS MAX/XR/XS/X/8, Samsung Galaxy Note 10/S10/S9/S8,AirPods Pro(No AC Adapter) yootech 【3 Charging modes Available for Different Phones】7.5W charging mode is compatible with iPhone 13/13 Pro/13 Mini/13 Pro Max/12/SE 2020/11/11 Pro/11 Pro Max/XS MAX/XS/XR/X/8/8 plus with latest iOS System; 10W charging mode is compatible with S21/S20/Note 10/10 Plus/S10/S10 Plus/S10E/Note9/S9 and so on; 5W charging mode works on Any Qi-enabled devices like Google Pixel 3/3XL/4XL and other Qi-enabled phones. Note: Adapter is Not Included, QC 2.0/3.0 adapter will be highly recommended. 【Unique Design Perfect for AirPods】 It is compatible with AirPods (with wireless charging case) and AirPods Pro. The size of the AirPods fits perfectly into the charging area of the wireless charging pad, perfect wireless charging companion for AirPods, easier to find the “Sweet Spot”. Also, both top and bottom have a rubber ring, will keep your AirPods in place and prevent slippage. 【Safer and Easier to USE】Exclusive Multifunctional Intelligent Protect Technology provides temperature control, surge protection, short-circuit prevention. Besides that, this wireless chargers is Qi-certified, made of ABS Material which is fire-resistant, and has a UL Certificate, you can purchase it at assurance. Double guarantee and dual safety provide you safety experience. To get better experience, we would like you to take off the phone case and use the adapters recommended (NOT INCLUDE 【More User-friendly Design】SLEEP-FRIENDLY DESIGN. The GREEN LED Indicator will flash for 3s if power source is connected, then turn on for 16s if recognizes your phone well. Entering charging mode, light will turn off and keep the whole charging process SLEEP-FRIENDLY. 【PACKAGE & SERVICE】You will get 1 x Qi Wireless Charging Pad, 1 x 3. 3ft USB Type C Cable, 1 x User Manner and reliable 12-hour response service. At Yootech, zero risk purchase is for every customer's smiles.",E
iphone charger,B07DWS4V6K,"AmazonBasics USB A Cable with Lightning Connector, Premium Collection - 3 Feet (0.9 Meters) - Single - Red Amazon Basics APPLE MFi CERTIFIED: Certification ensures complete charge and sync compatibility with iPhone 13 12 11, 13 12 11 Pro, 13 12 11 Pro Max,13 12 Mini, XS / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+",E
iphone charger,B07DTKWGKJ,"Amazon Basics Lightning to USB A Cable, Advanced Collection, MFi Certified Apple iPhone Charger, White, 3 Foot Amazon Basics IN THE BOX: 3-foot Lightning to USB A cable, Advanced Collection; white MFI CERTIFIED: Ensures complete charge and sync compatibility for Apple devices EASY TO USE: Connects to iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into a wall charger or computer DEVICE COMPATIBILITY: iPhone XS / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+ RELIABLE CONNECTORS: Added layer of protection to Lightning and USB ends for improved durability and to reduce fraying; small connector head fits most cases",E
iphone charger,B07QVL8ZXW,"iPhone Charger, YOKERSU Nylon Braided Lightning Cable Fast Charging 2Pack 6ft Data Sync Transfer Cord 2 Port Plug Wall Charger(ETL Listed)Compatible with iPhone 13 12 11 Pro Max XS XR X 8 7 Plus iPad YOKERSU Our ETL Certified Charger meets safety standards and has been tested and certified by ETL Testing Laboratories Inc every quarter. fire proof shell, multi-protect safety system and premium grade circuitry. Compliant with the Department of Energy’s new Level energy efficiency standard Has protection system against over charging, over currents, and over heating. The charger will automatically stop charging when power is full, which can maximumly protect your device. You can 100% safe charging. The wall charger adapter allows charging at home or world traveling via USB cable connection, simply plug in the USB cable, and plug the adapter into the wall. Compact, Lightweight, Prtable, Stylish, Easy to store. Adopt the compact type heat resistant aluminum alloy terminal, high sense of improving quality. In addition, the surface of nylon fiber weaving, bending torsional is not easy to break. iphone cable Reinforced stress points with a 8000+ bend lifespan make the cables many times more durable than anything else on the market. iPhone Cable High-quality copper wire maximizes signal quality and increases durability. Great performance ensures your devices syncs and charge simultaneously with up to 480 mb/s transferring New Release: The connector heads have good resistance to heat and corrosion Supports the iOS system, works also with the latest iOS11~15 system Several times faster than standard cables in charging speed. Transfer rate up to 480Mbps via USB 2.0 port (backwards compatible) Nylon Jacket and Aluminum Casing Suitable for almost cases based on its slim lightning connector. Long enough to reach wall sockets in your room, which ensures more convenience for your use. Comfortable and Convenient Experience No more annoying messages, no constant reminder in the phone screen telling you the frustrating truth that the cable cannot charge your favorite device. Our ETL Certified Wall Charger meets safety standards and has been tested and certified by ETL Testing Laboratories Inc every quarter.Shell made of fireproof material, accident won't happen even in complex situation. Compatible Model: -iPhone 13/ 13 Pro/ 13 Pro Max / 13 Mini -iPhone 12/ 12 Pro/ 12 Pro Max / 12 Mini -iPhone 11/ 11 Pro/ 11 Pro Max -iPhone XS / XS MAX / XR / X -iPhone 8 / 8 Plus / 7 / 7S Plus -iPhone 6S/6S Plus / 6 Plus/6 -iPhone 5SE/5S/5C/5 -iPad Air -iPad Mini -iPad Pro Package Content: 2-Pack 6Feet Nylon Lightning Cable 1-Pack 5V/10.5W Wall Charger",E
iphone charger,B07DDK15FN,"Amazon Basics MFi-Certified Lightning to USB A Cable for Apple iPhone and iPad - 10 Feet (3 Meters) - Black Amazon Basics Apple MFi certified charging and syncing cable for your Apple devices Apple MFi certification ensures complete charge and sync compatibility with iPhone X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+ Connects to your iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into your wall charger or computer Compact Lightning Connector head works with nearly all cases An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; cables have been tested to bend 95-degrees 4,000 times",E
iphone charger,B07DDMZCRL,"Amazon Basics MFi-Certified Lightning to USB A Cable for Apple iPhone and iPad - 3 Feet (0.9 Meters) - Gray Amazon Basics IN THE BOX: (1) 3 Feet (0.9 Meters) - Gray lightning to USB-A cable for charging and syncing Apple devices APPLE MFi CERTIFIED: Certification ensures complete charge and sync compatibility with iPhone XS / XS Max / XR / X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+ PLUG & PLAY: Connects to your iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into your wall charger or computer SLIM HEAD: Compact Lightning Connector head works with nearly all cases ENHANCED PROTECTION: An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; cables have been tested to bend 95-degrees 4,000 times",E
iphone charger,B079KZ49PJ,"Yootech Wireless Charger,Qi-Certified 10W Max Fast Wireless Charging Pad Compatible with iPhone 13/13 Pro/13 Mini/13 Pro Max/12/SE 2020/11,Samsung Galaxy S21/S20/Note 10/S10,AirPods Pro(No AC Adapter) yootech 【3 Charging modes Available for Different Phones】7.5W charging mode is for iPhone 13/13 Pro/13 Mini/13 Pro Max/12/SE 2020/11/XS/XR/X/8 with latest iOS System; 10W charging mode is compatible with S21/S20/Note 10/10 Plus/S10/S10 Plus/S10E and so on; 5W charging mode works on Any Qi-enabled devices like Google Pixel 3/3XL/4XL and other Qi-enabled phones. Note: Adapter is Not Included, QC 2.0/3.0 adapter, iPhone 11 Pro /11 Pro Max PD Adapter, Note 10/10 Plus PD Adapter will be highly recommende 【Unique Design Perfect for AirPods】 It is compatible with AirPods (with wireless charging case) and AirPods Pro. The size of the AirPods fits perfectly into the charging area of the wireless charging pad, perfect wireless charging companion for AirPods, easier to find the “Sweet Spot”. Also, both top and bottom have a rubber ring, will keep your AirPods in place and prevent slippage. 【Safer and Easier to USE】Exclusive Multifunctional Intelligent Protect Technology provides temperature control, surge protection, short-circuit prevention. Besides that, this wireless chargers is Qi-certified, made of ABS Material which is fire-resistant, and has a UL Certificate, you can purchase it at assurance. Double guarantee and dual safety provide you safety experience. To get better experience, we would like you to take off the phone case and use the adapters recommended (NOT INCLUDE 【More User-friendly Design】SLEEP-FRIENDLY DESIGN. The GREEN LED Indicator will flash for 3s if power source is connected, then turn on for 16s if recognizes your phone well. Entering charging mode, light will turn off and keep the whole charging process SLEEP-FRIENDLY. 【PACKAGE & SERVICE】You will get 1 x Qi Wireless Charging Pad, 1 x 3. 3ft USB Type C Cable, 1 x User Manner and reliable 12-hour response service. At Yootech, zero risk purchase is for every customer's smiles.",S
iphone charger,B07CMN7DCX,"Apple Lightning to USB-C Cable (1 m) Apple Connect your iPhone, iPad, Mac, AirPods or iPod with Lightning connector to your USB-C or Thunderbolt 3 (USB-C) enabled Mac for syncing and charging. You can also use this cable with your Apple 18W, 30W, 61W, or 96W USB-C Power Adapter to charge your iOS device, and even take advantage of the fast-charging feature. 1 meter in length",E
iphone charger,B07CPS16L4,"Apple Lightning to USB Cable (1 m) Apple This USB 2.0 cable connects your iPhone, iPad, Mac, AirPods or iPod with Lightning Connector to your computer's USB port for syncing and charging. You can connect to the Apple USB power adapter for convenient charging from a wall outlet. 1 meter in length",E
